N,M,Number of Threads,Number of Active Cores,DRAM Cost (pJ/bit),Weight Bus Cost (pJ/bit),Data Dispatch Bus Cost (pJ/bit),Activation Precision (bits),Weight Precision (bits),Network,Layer,Total Cycles,Core Cycles,Core Compute Cycles,Memory wait cycles,Energy,Data Dispatch Hops,Weight Bus Hops,Weight SRAM Read,Weight SRAM Write,Output SRAM Read,Output SRAM Write,Activation SRAM Read,Actiation SRAM Write,Activation FIFO Read,Activation FIFO Write,Output Acccumulator Read,Output Accumulator Write,DRAM Read,DRAM Write,Tiling,Ordering,Partitioning,Stationary,Bandwidth (bits/cycle),Weight SRAM Size (bits),Output SRAM Size (bits),Input SRAM Size (bits),Act FIFO Size (bits),Out Accumulator Size (Bits),Batch size
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,conv1,58119,49280,49280,8839,1724810.4494263541,301056,1204224.0,1655808,1655808,333053952,333053952,254994432,3264624,254994432,3264624,333053952,333053952,58924144,55508992,"{'B/b': (1, 1), 'OW/ow': (1, 112), 'OH/oh': (1, 11), 'IC/ic': (1, 3), 'OC/oc': (8, 8)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,conv2_3x3_reduce,15122,6272,6272,8850,421839.54157862405,6422528,92160.0,473088,67584,39739392,39739392,35323904,35323904,35323904,35323904,39739392,39739392,16525312,13246464,"{'B/b': (1, 1), 'OW/ow': (7, 8), 'OH/oh': (1, 56), 'IC/ic': (2, 32), 'OC/oc': (1, 6)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,conv2_3x3,49686,36288,36288,13398,1649732.0801935361,3538944,14155776.0,19464192,19464192,862912512,862912512,204374016,5226496,204374016,5226496,862912512,862912512,52412416,45416448,"{'B/b': (1, 1), 'OW/ow': (1, 56), 'OH/oh': (1, 6), 'IC/ic': (1, 64), 'OC/oc': (6, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_1x1,6395,1008,1008,5387,146886.393053184,393216,1572864.0,2162688,2162688,26492928,26492928,5677056,2838528,5677056,2838528,26492928,26492928,6819840,3784704,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (6, 32), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_3x3_reduce,8871,1512,1512,7359,202257.88551705598,589824,2359296.0,3244032,3244032,39739392,39739392,8515584,2838528,8515584,2838528,39739392,39739392,8810496,5677056,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (6, 32), 'OC/oc': (3, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_3x3,18274,9072,9072,9202,358424.550957696,3538944,14155776.0,19464192,19464192,211943424,211943424,51093504,2534400,51093504,2534400,211943424,211943424,11873280,7569408,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (1, 96), 'OC/oc': (4, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_5x5_reduce,2933,504,504,2429,64839.533076096006,98304,393216.0,540672,540672,6623232,6623232,2838528,2838528,2838528,2838528,6623232,6623232,3833856,946176,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (6, 32), 'OC/oc': (1, 16)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_5x5,3440,1092,1092,2348,71877.76054272,409600,1638400.0,2252800,2252800,26492928,26492928,5913600,630784,5913600,630784,26492928,26492928,2727936,1892352,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (1, 16), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,inception_3a_pool_proj,3919,504,504,3415,91514.90058931199,196608,786432.0,1081344,1081344,13246464,13246464,2838528,2838528,2838528,2838528,13246464,13246464,4829184,1892352,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (6, 32), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
32,32,11,11,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_1x1,12566,2688,2688,9878,279645.53125990403,1048576,4194304.0,5767168,5767168,68124672,68124672,15138816,3784704,15138816,3784704,68124672,68124672,11878400,7569408,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 3), 'IC/ic': (8, 32), 'OC/oc': (4, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,262144.0,262144.0,262144.0,0.0,0.0,1
